path,timestamp,label,benchmark_set,structure,schema_version,schema_description,model,run_number,question_id,question,category,operation,status,success,failure_reason,precision,recall,f1,true_positive,gold_count,generated_count,missing_count,extra_count,comparison_mode,empty_result_equivalence,projection_precision,projection_recall,llm_ms,gold_query_ms,generated_query_ms,scoring_ms,total_ms
results\flat\flat_advanced\20260524_175751_flat_advanced_flat_gpt-4.1-mini.json,20260524_175751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,54,"Finn selskaper som har politikere med selskapsrolle. Ta med selskapsnavn, organisasjonsnummer og antall politikerroller.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,68,0,68,0,"aggregate row values, ignoring output alias names",False,,,1870,0,7,1,1878
results\flat\flat_advanced\20260524_182147_flat_advanced_flat_gpt-5-mini.json,20260524_182147,flat_advanced_flat_gpt-5-mini,normal,flat,advanced,flat_advanced,gpt-5-mini,,10,"Finn personlige eierskap fra 2023. Ta med eiernavn, eierens fødselsdato, selskapsnavn, organisasjonsnummer, år, eierandel og antall aksjer.",find_projection,find,ok,False,Generated query missed one or more expected result documents or values.,0.875,0.875,0.875,917,1048,1048,131,131,find projected field-value pairs using gold projection fields,False,1.0,0.875,10860,0,2,8,10871
results\flat\flat_advanced\20260524_182147_flat_advanced_flat_gpt-5-mini.json,20260524_182147,flat_advanced_flat_gpt-5-mini,normal,flat,advanced,flat_advanced,gpt-5-mini,,12,"Finn selskaper etablert mellom 2015 og 2020. Ta med navn, organisasjonsnummer og etableringsdato.",selection_conditions,find,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,1623,0,1623,0,find projected field-value pairs using gold projection fields,False,1.0,1.0,8026,0,3,7,8036
results\flat\flat_advanced\20260524_182147_flat_advanced_flat_gpt-5-mini.json,20260524_182147,flat_advanced_flat_gpt-5-mini,normal,flat,advanced,flat_advanced,gpt-5-mini,,27,"Finn selskaper som har minst ett eierskapsforhold. Ta med navn, organisasjonsnummer og antall eierskap.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,1.0,0.1825,0.3087,23,126,23,103,0,"aggregate row values, ignoring output alias names",False,,,7935,0,17,2,7954
results\flat\flat_advanced\20260524_182147_flat_advanced_flat_gpt-5-mini.json,20260524_182147,flat_advanced_flat_gpt-5-mini,normal,flat,advanced,flat_advanced,gpt-5-mini,,30,Finn aktive selskaper som har aksjeeierbokoppføringer. Ta med navn og organisasjonsnummer.,quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,1173,0,1173,0,"aggregate row values, ignoring output alias names",False,,,9496,0,11,9,9517
results\flat\flat_advanced\20260524_182147_flat_advanced_flat_gpt-5-mini.json,20260524_182147,flat_advanced_flat_gpt-5-mini,normal,flat,advanced,flat_advanced,gpt-5-mini,,32,Finn antall selskaper per organisasjonstype.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.8571,0.8571,0.8571,6,7,7,1,1,"aggregate row values, ignoring output alias names",False,,,8875,0,2,0,8879
results\flat\flat_advanced\20260524_182147_flat_advanced_flat_gpt-5-mini.json,20260524_182147,flat_advanced_flat_gpt-5-mini,normal,flat,advanced,flat_advanced,gpt-5-mini,,34,Finn antall aksjonærer per landkode.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.1059,0.1059,0.1059,9,85,85,76,76,"aggregate row values, ignoring output alias names",False,,,12107,0,940,1,13049
results\flat\flat_advanced\20260524_182147_flat_advanced_flat_gpt-5-mini.json,20260524_182147,flat_advanced_flat_gpt-5-mini,normal,flat,advanced,flat_advanced,gpt-5-mini,,35,Finn antall eierskapsoppføringer per år.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,2,2,2,2,"aggregate row values, ignoring output alias names",False,,,12784,0,2,0,12786
results\flat\flat_advanced\20260524_182147_flat_advanced_flat_gpt-5-mini.json,20260524_182147,flat_advanced_flat_gpt-5-mini,normal,flat,advanced,flat_advanced,gpt-5-mini,,37,Finn totalt antall aksjer eid per person.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,76,76,76,76,"aggregate row values, ignoring output alias names",False,,,12593,0,3,3,12598
results\flat\flat_advanced\20260524_182147_flat_advanced_flat_gpt-5-mini.json,20260524_182147,flat_advanced_flat_gpt-5-mini,normal,flat,advanced,flat_advanced,gpt-5-mini,,38,Finn totalt antall personstemmer og slengere per parti.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,185,185,185,185,"aggregate row values, ignoring output alias names",False,,,9093,0,82,3,9179
results\flat\flat_advanced\20260524_182147_flat_advanced_flat_gpt-5-mini.json,20260524_182147,flat_advanced_flat_gpt-5-mini,normal,flat,advanced,flat_advanced,gpt-5-mini,,43,Finn gjennomsnittlig antall aksjer per landkode i aksjeeierboken.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9882,0.9882,0.9882,84,85,85,1,1,"aggregate row values, ignoring output alias names",False,,,13220,0,744,1,13965
results\flat\flat_advanced\20260524_182147_flat_advanced_flat_gpt-5-mini.json,20260524_182147,flat_advanced_flat_gpt-5-mini,normal,flat,advanced,flat_advanced,gpt-5-mini,,45,Finn gjennomsnittlig listeplass per parti.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,185,185,185,185,"aggregate row values, ignoring output alias names",False,,,10139,0,96,5,10241
results\flat\flat_advanced\20260524_182147_flat_advanced_flat_gpt-5-mini.json,20260524_182147,flat_advanced_flat_gpt-5-mini,normal,flat,advanced,flat_advanced,gpt-5-mini,,50,"Finn de 10 selskapene med flest aksjeeierbokoppføringer. Ta med navn, organisasjonsnummer og antall oppføringer.",aggregate_having_sort_limit,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.3,0.3,0.3,3,10,10,7,7,"aggregate row values, ignoring output alias names",False,,,9782,0,304,0,10087
results\flat\flat_advanced\20260524_182147_flat_advanced_flat_gpt-5-mini.json,20260524_182147,flat_advanced_flat_gpt-5-mini,normal,flat,advanced,flat_advanced,gpt-5-mini,,52,"Finn politikere som eier aksjer. Ta med navn, fødselsdato, parti, selskap og eierandel.",lookup_join,aggregate,llm_error,False,JSON parse error: Expecting value: line 1 column 1 (char 0),,,,,,,,,,False,,,39567,,,,39567
results\flat\flat_advanced\20260524_182147_flat_advanced_flat_gpt-5-mini.json,20260524_182147,flat_advanced_flat_gpt-5-mini,normal,flat,advanced,flat_advanced,gpt-5-mini,,53,"Finn aksjeeierbokoppføringer for konkursbedrifter i 2023. Ta med aksjonærnavn, selskap, organisasjonsnummer og antall aksjer.",lookup_join,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9074,0.9074,0.9074,98,108,108,10,10,"aggregate row values, ignoring output alias names",False,,,19159,0,5946,3,25108
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,10,"Finn personlige eierskap fra 2023. Ta med eiernavn, eierens fødselsdato, selskapsnavn, organisasjonsnummer, år, eierandel og antall aksjer.",find_projection,find,ok,False,Generated query missed one or more expected result documents or values.,0.6428,0.75,0.6923,786,1048,1048,262,262,find projected field-value pairs using gold projection fields,False,0.8571,0.75,1489,0,2,8,1500
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,14,"Finn norske aksjonærer i 2023. Ta med aksjonærnavn, selskap, organisasjonsnummer, aksjeklasse, landkode, år og antall aksjer.",selection_conditions,find,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,463834,0,463834,0,find projected field-value pairs using gold projection fields,False,1.0,1.0,1204,0,111,1613,3056
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,15,"Finn personlige eiere med eierandel over 0 prosent. Ta med eiernavn, eierens fødselsdato, selskapsnavn, organisasjonsnummer, år og eierandel.",selection_conditions,find,ok,False,Generated query missed one or more expected result documents or values.,0.4445,0.6667,0.5334,1100,1650,1650,550,550,find projected field-value pairs using gold projection fields,False,0.6667,0.6667,1259,0,2,12,1274
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,17,"Finn aksjeeierbokoppføringer der selskapsnavnet inneholder både INVEST og HOLDING. Ta med selskap, organisasjonsnummer, aksjonærnavn, aksjeklasse og år.",text_or_pattern_filter,find,ok,False,Generated query precision is below the success threshold (0.5).,0.0003,1.0,0.0006,195,195,777175,0,776980,find projected field-value pairs using gold projection fields,False,1.0,1.0,1237,0,1120,2677,5035
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,27,"Finn selskaper som har minst ett eierskapsforhold. Ta med navn, organisasjonsnummer og antall eierskap.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,1.0,0.1825,0.3087,23,126,23,103,0,"aggregate row values, ignoring output alias names",False,,,1075,0,15,2,1092
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,28,"Finn personer som både har selskapsrolle og eier aksjer. Ta med navn, fødselsdato, antall roller og antall eide selskaper.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,1,1,1,1,"aggregate row values, ignoring output alias names",False,,,2149,0,37,0,2187
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,29,"Finn politikere som ikke har registrerte selskapsroller. Ta med navn, fødselsdato og parti.",quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,1.0,0.999,0.9995,53217,53272,53217,55,0,"aggregate row values, ignoring output alias names",False,,,1053,0,559,858,2541
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,30,Finn aktive selskaper som har aksjeeierbokoppføringer. Ta med navn og organisasjonsnummer.,quantifier_exists,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9699,0.9079,0.9379,1065,1173,1098,108,33,"aggregate row values, ignoring output alias names",False,,,1265,0,1981,16,3264
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,32,Finn antall selskaper per organisasjonstype.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.8571,0.8571,0.8571,6,7,7,1,1,"aggregate row values, ignoring output alias names",False,,,894,0,2,0,897
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,34,Finn antall aksjonærer per landkode.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9882,0.9882,0.9882,84,85,85,1,1,"aggregate row values, ignoring output alias names",False,,,765,0,344,1,1111
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,35,Finn antall eierskapsoppføringer per år.,aggregate_group_count,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,2,2,2,2,"aggregate row values, ignoring output alias names",False,,,807,0,1,0,808
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,36,Finn totalt antall aksjer i aksjeeierboken per selskap for 2023.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,879,879,879,879,"aggregate row values, ignoring output alias names",False,,,979,0,91,27,1098
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,37,Finn totalt antall aksjer eid per person.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,76,76,76,76,"aggregate row values, ignoring output alias names",False,,,830,0,1,2,834
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,38,Finn totalt antall personstemmer og slengere per parti.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,185,185,185,185,"aggregate row values, ignoring output alias names",False,,,1169,0,37,3,1210
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,39,Finn totalt antall aksjer og stemmer per selskap i eierskap.,aggregate_group_sum,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,126,126,126,126,"aggregate row values, ignoring output alias names",False,,,1250,0,2,5,1257
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,41,Finn gjennomsnittlig eierandel per selskap.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,126,126,126,126,"aggregate row values, ignoring output alias names",False,,,1163,0,2,4,1169
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,43,Finn gjennomsnittlig antall aksjer per landkode i aksjeeierboken.,aggregate_group_avg,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.9882,0.9882,0.9882,84,85,85,1,1,"aggregate row values, ignoring output alias names",False,,,1253,0,561,1,1816
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,48,"Finn personer med roller i flere enn ett selskap. Ta med navn, fødselsdato og antall selskaper.",aggregate_having_sort_limit,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.0,0.0,0.0,0,66,66,66,66,"aggregate row values, ignoring output alias names",False,,,1618,0,19,2,1639
results\flat\flat_advanced\20260525_022751_flat_advanced_flat_gpt-4.1-mini.json,20260525_022751,flat_advanced_flat_gpt-4.1-mini,normal,flat,advanced,flat_advanced,gpt-4.1-mini,,50,"Finn de 10 selskapene med flest aksjeeierbokoppføringer. Ta med navn, organisasjonsnummer og antall oppføringer.",aggregate_having_sort_limit,aggregate,ok,False,Generated query missed one or more expected result documents or values.,0.3,0.3,0.3,3,10,10,7,7,"aggregate row values, ignoring output alias names",False,,,2538,0,345,0,2884
